personSsn,accountNumber,isPrimary
954-64-8919,ACCT00086316,true
860-62-9150,ACCT00086317,true
767-77-3808,ACCT00086317,true
346-16-4355,ACCT00086318,true
503-56-6449,ACCT00086318,true
876-46-9350,ACCT00086319,true
747-51-7173,ACCT00086319,true
610-19-2745,ACCT00086320,true
108-65-4358,ACCT00086320,true
461-47-6700,ACCT00086321,true
747-57-3152,ACCT00086321,true
742-61-3636,ACCT00086322,true
512-62-1396,ACCT00086322,true
279-24-6303,ACCT00086323,true
939-28-5740,ACCT00086323,true
504-50-6933,ACCT00086324,true
155-58-9661,ACCT00086324,true
797-21-1855,ACCT00086325,true
848-43-7866,ACCT00086325,true
315-64-3674,ACCT00086326,true
569-74-7868,ACCT00086326,true
279-80-6141,ACCT00086327,true
699-35-8078,ACCT00086327,true
959-24-2689,ACCT00086328,true
389-18-1770,ACCT00086328,true
855-69-2653,ACCT00086329,true
493-99-8093,ACCT00086329,true
603-58-5749,ACCT00086330,true
358-72-7300,ACCT00086330,true
864-79-8567,ACCT00086331,true
670-94-7952,ACCT00086331,true
234-48-2917,ACCT00086332,true
249-67-8561,ACCT00086332,true
972-48-3398,ACCT00086333,true
685-20-4835,ACCT00086333,true
650-71-1648,ACCT00086334,true
237-57-4041,ACCT00086334,true
133-70-2998,ACCT00086335,true
902-19-3383,ACCT00086335,true
474-30-7291,ACCT00086336,true
428-15-6403,ACCT00086336,true
679-90-5471,ACCT00086337,true
511-99-7220,ACCT00086337,true
933-25-2006,ACCT00086338,true
782-50-2463,ACCT00086338,true
509-49-4789,ACCT00086339,true
164-69-9584,ACCT00086339,true
695-20-6928,ACCT00086340,true
477-96-7742,ACCT00086340,true
850-26-6510,ACCT00086341,true
439-65-6248,ACCT00086341,true
934-53-9398,ACCT00086342,true
906-36-3662,ACCT00086342,true
689-19-6095,ACCT00086343,true
877-33-7233,ACCT00086343,true
393-21-2611,ACCT00086344,true
920-37-4909,ACCT00086344,true
770-26-2394,ACCT00086345,true
858-96-1160,ACCT00086345,true
479-89-7739,ACCT00086346,true
273-36-4844,ACCT00086346,true
776-39-9099,ACCT00086347,true
577-26-8047,ACCT00086347,true
346-66-5633,ACCT00086348,true
737-90-7764,ACCT00086348,true
461-57-9705,ACCT00086349,true
109-23-9639,ACCT00086349,true
558-84-3219,ACCT00086350,true
269-56-6138,ACCT00086350,true
630-64-2593,ACCT00086351,true
461-60-6066,ACCT00086351,true
878-56-1923,ACCT00086352,true
603-76-1911,ACCT00086352,true
904-40-8239,ACCT00086353,true
812-71-5746,ACCT00086353,true
929-22-6814,ACCT00086354,true
455-83-6244,ACCT00086354,true
837-88-8879,ACCT00086355,true
458-85-8818,ACCT00086355,true
585-99-2860,ACCT00086356,true
778-34-6836,ACCT00086356,true
352-57-6862,ACCT00086357,true
831-66-6627,ACCT00086357,true
786-43-9210,ACCT00086358,true
806-84-3310,ACCT00086358,true
126-81-8966,ACCT00086359,true
160-66-1054,ACCT00086359,true
911-94-3353,ACCT00086360,true
655-35-3645,ACCT00086360,true
396-56-1032,ACCT00086361,true
860-42-2402,ACCT00086361,true
791-40-4592,ACCT00086362,true
122-33-1441,ACCT00086362,true
541-90-2907,ACCT00086363,true
171-28-9419,ACCT00086363,true
366-19-1161,ACCT00086364,true
192-26-2610,ACCT00086364,true
452-26-4102,ACCT00086365,true
601-19-2023,ACCT00086365,true
422-10-2519,ACCT00086366,true
815-40-6794,ACCT00086366,true
992-24-8192,ACCT00086367,true
707-14-5742,ACCT00086367,true
335-53-8853,ACCT00086368,true
505-49-4723,ACCT00086368,true
530-97-9696,ACCT00086369,true
526-28-9717,ACCT00086369,true
681-73-7387,ACCT00086370,true
745-84-8367,ACCT00086370,true
699-68-7983,ACCT00086371,true
792-54-3347,ACCT00086371,true
844-71-2476,ACCT00086372,true
755-93-7932,ACCT00086372,true
337-42-8377,ACCT00086373,true
275-86-2882,ACCT00086373,true
921-56-9463,ACCT00086374,true
175-77-6716,ACCT00086374,true
359-57-6418,ACCT00086375,true
746-11-9831,ACCT00086375,true
321-27-6324,ACCT00086376,true
514-57-3328,ACCT00086376,true
857-38-9624,ACCT00086377,true
469-82-9149,ACCT00086377,true
249-21-7196,ACCT00086378,true
520-37-1875,ACCT00086378,true
277-93-2646,ACCT00086379,true
918-69-9417,ACCT00086379,true
243-22-7185,ACCT00086380,true
325-43-6357,ACCT00086380,true
826-39-1226,ACCT00086381,true
805-88-7490,ACCT00086381,true
256-59-7611,ACCT00086382,true
449-50-6884,ACCT00086382,true
967-88-1304,ACCT00086383,true
190-61-4856,ACCT00086383,true
227-96-3734,ACCT00086384,true
314-52-7818,ACCT00086384,true
996-68-1991,ACCT00086385,true
849-68-6174,ACCT00086385,true
113-12-6666,ACCT00086386,true
212-66-9147,ACCT00086386,true
118-12-1154,ACCT00086387,true
549-58-7743,ACCT00086387,true
330-15-3716,ACCT00086388,true
836-55-4345,ACCT00086388,true
127-87-3153,ACCT00086389,true
820-79-5939,ACCT00086389,true
401-92-3999,ACCT00086390,true
714-69-5071,ACCT00086390,true
253-26-9817,ACCT00086391,true
895-40-2663,ACCT00086391,true
178-77-6219,ACCT00086392,true
590-23-2670,ACCT00086392,true
929-40-7979,ACCT00086393,true
235-47-9502,ACCT00086393,true
862-37-2580,ACCT00086394,true
824-17-8386,ACCT00086394,true
513-71-4723,ACCT00086395,true
232-13-6802,ACCT00086395,true
540-36-7042,ACCT00086396,true
455-42-7342,ACCT00086396,true
772-48-9019,ACCT00086397,true
365-48-3149,ACCT00086397,true
930-60-9731,ACCT00086398,true
512-71-3012,ACCT00086398,true
841-54-4633,ACCT00086399,true
265-76-6627,ACCT00086399,true
533-83-5805,ACCT00086400,true
983-66-5531,ACCT00086400,true
364-50-4884,ACCT00086401,true
139-65-2266,ACCT00086401,true
306-59-4507,ACCT00086402,true
755-87-6427,ACCT00086402,true
264-68-5015,ACCT00086403,true
654-50-5641,ACCT00086403,true
840-14-2804,ACCT00086404,true
348-87-2159,ACCT00086404,true
793-25-6379,ACCT00086405,true
218-82-9299,ACCT00086405,true
839-72-9065,ACCT00086406,true
831-28-7801,ACCT00086406,true
827-26-4539,ACCT00086407,true
458-92-5179,ACCT00086407,true
198-25-4629,ACCT00086408,true
236-25-4134,ACCT00086408,true
140-40-3896,ACCT00086409,true
858-91-3821,ACCT00086409,true
578-87-2204,ACCT00086410,true
655-65-2222,ACCT00086410,true
478-81-5534,ACCT00086411,true
447-97-7507,ACCT00086411,true
684-55-9876,ACCT00086412,true
464-48-8690,ACCT00086412,true
565-20-8721,ACCT00086413,true
688-96-5359,ACCT00086413,true
420-38-5073,ACCT00086414,true
872-72-3243,ACCT00086414,true
270-43-4990,ACCT00086415,true
836-74-3788,ACCT00086415,true
958-46-3840,ACCT00086416,true
723-80-8365,ACCT00086416,true
370-70-4481,ACCT00086417,true
746-17-5660,ACCT00086417,true
358-42-9230,ACCT00086418,true
109-20-7485,ACCT00086418,true
491-85-8783,ACCT00086419,true
405-67-4035,ACCT00086419,true
906-10-5263,ACCT00086420,true
525-22-5197,ACCT00086420,true
144-79-6526,ACCT00086421,true
478-88-1560,ACCT00086421,true
928-80-5235,ACCT00086422,true
582-27-6723,ACCT00086422,true
957-79-9777,ACCT00086423,true
462-38-9789,ACCT00086423,true
793-46-4742,ACCT00086424,true
757-54-8057,ACCT00086424,true
983-28-4855,ACCT00086425,true
793-11-9969,ACCT00086425,true
649-66-1154,ACCT00086426,true
137-77-5116,ACCT00086426,true
599-94-7825,ACCT00086427,true
719-89-9716,ACCT00086427,true
951-12-3940,ACCT00086428,true
242-42-3802,ACCT00086428,true
287-39-7378,ACCT00086429,true
567-52-5463,ACCT00086429,true
567-33-5549,ACCT00086430,true
106-25-2962,ACCT00086430,true
403-28-3851,ACCT00086431,true
235-39-3956,ACCT00086431,true
357-38-3889,ACCT00086432,true
222-47-7003,ACCT00086432,true
436-50-3359,ACCT00086433,true
421-42-2614,ACCT00086433,true
951-99-1870,ACCT00086434,true
566-41-6787,ACCT00086434,true
663-75-7513,ACCT00086435,true
136-57-3026,ACCT00086435,true
914-60-2418,ACCT00086436,true
430-75-7259,ACCT00086436,true
131-30-5085,ACCT00086437,true
436-56-5190,ACCT00086437,true
511-46-9109,ACCT00086438,true
235-56-1195,ACCT00086438,true
414-42-4562,ACCT00086439,true
173-66-8208,ACCT00086439,true
644-78-6915,ACCT00086440,true
668-60-6056,ACCT00086440,true
545-68-9223,ACCT00086441,true
389-33-7612,ACCT00086441,true
545-91-7319,ACCT00086442,true
694-47-6477,ACCT00086442,true
369-15-2032,ACCT00086443,true
315-28-2486,ACCT00086443,true
864-72-7987,ACCT00086444,true
116-26-4002,ACCT00086444,true
836-78-5668,ACCT00086445,true
530-25-3441,ACCT00086445,true
505-95-8268,ACCT00086446,true
463-90-5572,ACCT00086446,true
648-32-3658,ACCT00086447,true
354-22-8060,ACCT00086447,true
160-90-1566,ACCT00086448,true
869-80-3704,ACCT00086448,true
192-74-8162,ACCT00086449,true
885-91-4277,ACCT00086449,true
300-55-8429,ACCT00086450,true
279-35-7003,ACCT00086450,true
892-48-5317,ACCT00086451,true
909-77-4316,ACCT00086451,true
871-86-8282,ACCT00086452,true
301-37-1085,ACCT00086452,true
459-42-5883,ACCT00086453,true
559-34-2737,ACCT00086453,true
476-98-2047,ACCT00086454,true
397-51-8646,ACCT00086454,true
836-21-7753,ACCT00086455,true
883-41-8514,ACCT00086455,true
550-89-4407,ACCT00086456,true
643-40-7373,ACCT00086456,true
508-97-7517,ACCT00086457,true
795-52-8590,ACCT00086457,true
771-75-2527,ACCT00086458,true
217-66-2573,ACCT00086458,true
241-54-6995,ACCT00086459,true
758-45-6996,ACCT00086459,true
512-10-5102,ACCT00086460,true
545-91-2852,ACCT00086460,true
689-76-8257,ACCT00086461,true
958-77-9784,ACCT00086461,true
174-54-7125,ACCT00086462,true
974-24-1718,ACCT00086462,true
385-74-7194,ACCT00086463,true
902-99-5365,ACCT00086463,true
753-29-9879,ACCT00086464,true
193-32-1581,ACCT00086464,true
759-39-7075,ACCT00086465,true
226-50-8190,ACCT00086465,true
232-88-6937,ACCT00086466,true
526-18-1377,ACCT00086466,true
435-95-2473,ACCT00086467,true
314-23-7600,ACCT00086467,true
285-97-9889,ACCT00086468,true
132-73-8009,ACCT00086468,true
485-22-1727,ACCT00086469,true
776-13-8126,ACCT00086469,true
936-25-8015,ACCT00086470,true
357-58-9492,ACCT00086470,true
155-38-8198,ACCT00086471,true
685-54-7999,ACCT00086471,true
685-30-5546,ACCT00086472,true
727-74-3834,ACCT00086472,true
544-34-3953,ACCT00086473,true
353-25-1604,ACCT00086473,true
987-16-1751,ACCT00086474,true
843-70-2755,ACCT00086474,true
928-81-8882,ACCT00086475,true
251-85-8605,ACCT00086475,true
594-66-5835,ACCT00086476,true
419-10-9646,ACCT00086476,true
747-96-7912,ACCT00086477,true
501-78-2087,ACCT00086477,true
305-99-7714,ACCT00086478,true
453-82-3500,ACCT00086478,true
710-96-5143,ACCT00086479,true
818-29-8481,ACCT00086479,true
973-20-5663,ACCT00086480,true
438-43-7041,ACCT00086480,true
360-88-9798,ACCT00086481,true
538-43-2959,ACCT00086481,true
497-82-2566,ACCT00086482,true
357-33-3818,ACCT00086482,true
606-31-9605,ACCT00086483,true
805-54-8371,ACCT00086483,true
214-10-7994,ACCT00086484,true
669-71-5968,ACCT00086484,true
402-67-5180,ACCT00086485,true
585-43-9959,ACCT00086485,true
485-10-5416,ACCT00086486,true
839-19-5185,ACCT00086486,true
515-88-4368,ACCT00086487,true
212-42-4189,ACCT00086487,true
946-29-6521,ACCT00086488,true
374-40-3904,ACCT00086488,true
998-71-5656,ACCT00086489,true
325-19-9026,ACCT00086489,true
619-89-2573,ACCT00086490,true
177-60-2357,ACCT00086490,true
186-89-4730,ACCT00086491,true
475-93-7060,ACCT00086491,true
381-96-6400,ACCT00086492,true
853-82-2181,ACCT00086492,true
643-48-1786,ACCT00086493,true
238-65-7148,ACCT00086493,true
431-31-5823,ACCT00086494,true
706-81-5612,ACCT00086494,true
477-94-9477,ACCT00086495,true
269-41-6467,ACCT00086495,true
522-87-4019,ACCT00086496,true
760-60-8935,ACCT00086496,true
647-68-9680,ACCT00086497,true
933-76-3589,ACCT00086497,true
761-11-2833,ACCT00086498,true
234-16-5119,ACCT00086498,true
128-45-4975,ACCT00086499,true
717-51-5001,ACCT00086499,true
614-96-1115,ACCT00086500,true
561-23-1552,ACCT00086500,true
108-49-8080,ACCT00086501,true
156-31-3876,ACCT00086501,true
640-78-7295,ACCT00086502,true
109-94-5227,ACCT00086502,true
205-29-6584,ACCT00086503,true
729-64-1580,ACCT00086503,true
438-22-7991,ACCT00086504,true
344-86-5306,ACCT00086504,true
307-46-6274,ACCT00086505,true
143-85-9650,ACCT00086505,true
459-86-1839,ACCT00086506,true
322-23-3899,ACCT00086506,true
182-55-7161,ACCT00086507,true
576-13-2927,ACCT00086507,true
830-97-8490,ACCT00086508,true
346-81-9315,ACCT00086508,true
944-46-1396,ACCT00086509,true
685-17-4786,ACCT00086509,true
414-77-3207,ACCT00086510,true
952-19-6027,ACCT00086510,true
151-32-8510,ACCT00086511,true
463-10-7414,ACCT00086511,true
239-63-3103,ACCT00086512,true
894-28-4287,ACCT00086512,true
351-55-5515,ACCT00086513,true
638-31-6851,ACCT00086513,true
213-95-9162,ACCT00086514,true
786-60-5734,ACCT00086514,true
517-19-4853,ACCT00086515,true
136-70-8248,ACCT00086515,true
415-70-7658,ACCT00086516,true
109-73-1457,ACCT00086516,true
283-56-6469,ACCT00086517,true
384-93-3477,ACCT00086517,true
659-33-3505,ACCT00086518,true
708-92-9265,ACCT00086518,true
682-70-1355,ACCT00086519,true
830-51-8884,ACCT00086519,true
834-98-1876,ACCT00086520,true
774-44-6717,ACCT00086520,true
229-12-1944,ACCT00086521,true
959-68-7462,ACCT00086521,true
791-56-2868,ACCT00086522,true
259-88-6829,ACCT00086522,true
793-69-4176,ACCT00086523,true
494-55-5714,ACCT00086523,true
831-69-1332,ACCT00086524,true
424-83-2147,ACCT00086524,true
427-65-3387,ACCT00086525,true
176-19-6737,ACCT00086525,true
398-87-5354,ACCT00086526,true
255-47-1060,ACCT00086526,true
167-33-1273,ACCT00086527,true
578-59-3702,ACCT00086527,true
826-77-6054,ACCT00086528,true
358-74-1588,ACCT00086528,true
393-72-7386,ACCT00086529,true
432-61-2841,ACCT00086529,true
801-58-5502,ACCT00086530,true
302-52-9806,ACCT00086530,true
200-42-6316,ACCT00086531,true
648-49-8909,ACCT00086531,true
815-62-9766,ACCT00086532,true
786-55-3605,ACCT00086532,true
452-42-7759,ACCT00086533,true
246-38-7650,ACCT00086533,true
856-13-2886,ACCT00086534,true
260-81-2736,ACCT00086534,true
873-49-2593,ACCT00086535,true
504-92-5626,ACCT00086535,true
684-26-4748,ACCT00086536,true
827-66-4965,ACCT00086536,true
853-94-3211,ACCT00086537,true
812-39-2813,ACCT00086537,true
910-29-2210,ACCT00086538,true
859-53-5885,ACCT00086538,true
677-25-3601,ACCT00086539,true
235-41-4290,ACCT00086539,true
133-60-1844,ACCT00086540,true
486-32-2300,ACCT00086540,true
455-54-4966,ACCT00086541,true
216-44-6530,ACCT00086541,true
431-23-6175,ACCT00086542,true
577-43-5918,ACCT00086542,true
649-99-5429,ACCT00086543,true
791-42-2043,ACCT00086543,true
351-54-1708,ACCT00086544,true
978-14-2248,ACCT00086544,true
802-20-1198,ACCT00086545,true
607-31-1136,ACCT00086545,true
166-14-6230,ACCT00086546,true
168-26-4991,ACCT00086546,true
334-16-6288,ACCT00086547,true
953-83-6049,ACCT00086547,true
722-74-6445,ACCT00086548,true
394-51-9826,ACCT00086548,true
953-31-7222,ACCT00086549,true
924-66-1197,ACCT00086549,true
180-67-8219,ACCT00086550,true
881-99-7791,ACCT00086550,true
379-60-8490,ACCT00086551,true
719-16-8607,ACCT00086551,true
968-28-4939,ACCT00086552,true
254-94-1089,ACCT00086552,true
217-94-1543,ACCT00086553,true
827-73-1306,ACCT00086553,true
771-62-2037,ACCT00086554,true
448-63-6281,ACCT00086554,true
361-48-7703,ACCT00086555,true
580-13-7882,ACCT00086555,true
162-59-4036,ACCT00086556,true
620-94-3200,ACCT00086556,true
522-37-9277,ACCT00086557,true
523-26-8501,ACCT00086557,true
702-23-2438,ACCT00086558,true
687-43-5660,ACCT00086558,true
578-37-2298,ACCT00086559,true
799-75-7966,ACCT00086559,true
435-86-3859,ACCT00086560,true
173-88-5768,ACCT00086560,true
167-92-8130,ACCT00086561,true
863-42-4864,ACCT00086561,true
705-90-5695,ACCT00086562,true
798-18-6981,ACCT00086562,true
219-69-9393,ACCT00086563,true
150-38-1747,ACCT00086563,true
354-36-2334,ACCT00086564,true
542-81-5153,ACCT00086564,true
958-42-7552,ACCT00086565,true
142-73-4819,ACCT00086565,true
129-79-6467,ACCT00086566,true
812-86-4292,ACCT00086566,true
857-58-7133,ACCT00086567,true
171-83-3613,ACCT00086567,true
306-43-5619,ACCT00086568,true
608-13-8321,ACCT00086568,true
802-91-2864,ACCT00086569,true
675-78-3096,ACCT00086569,true
276-73-9326,ACCT00086570,true
118-38-3648,ACCT00086570,true
977-27-2291,ACCT00086571,true
352-57-2647,ACCT00086571,true
102-17-5617,ACCT00086572,true
867-15-8865,ACCT00086572,true
938-27-9282,ACCT00086573,true
171-65-8278,ACCT00086573,true
881-53-3471,ACCT00086574,true
301-40-3987,ACCT00086574,true
954-67-6038,ACCT00086575,true
526-23-7805,ACCT00086575,true
212-77-1626,ACCT00086576,true
854-20-9697,ACCT00086576,true
154-16-4786,ACCT00086577,true
589-32-9258,ACCT00086577,true
741-39-2425,ACCT00086578,true
148-90-5956,ACCT00086578,true
647-96-5524,ACCT00086579,true
817-94-6998,ACCT00086579,true
242-12-9993,ACCT00086580,true
572-10-7563,ACCT00086580,true
221-53-2029,ACCT00086581,true
417-45-2903,ACCT00086581,true
634-14-7377,ACCT00086582,true
653-22-6605,ACCT00086582,true
319-77-6746,ACCT00086583,true
598-27-6403,ACCT00086583,true
534-96-2675,ACCT00086584,true
999-20-3277,ACCT00086584,true
921-64-4489,ACCT00086585,true
951-48-6500,ACCT00086585,true
298-57-8571,ACCT00086586,true
760-28-3798,ACCT00086586,true
232-35-2713,ACCT00086587,true
880-73-4101,ACCT00086587,true
117-15-8272,ACCT00086588,true
582-57-4691,ACCT00086588,true
695-51-4876,ACCT00086589,true
177-65-7736,ACCT00086589,true
343-57-4193,ACCT00086590,true
274-71-2456,ACCT00086590,true
522-31-3543,ACCT00086591,true
153-56-4455,ACCT00086591,true
282-23-9949,ACCT00086592,true
210-10-4289,ACCT00086592,true
781-12-4355,ACCT00086593,true
297-86-9380,ACCT00086593,true
307-33-1319,ACCT00086594,true
642-22-9749,ACCT00086594,true
184-89-2685,ACCT00086595,true
153-71-2973,ACCT00086595,true
680-38-3523,ACCT00086596,true
403-48-8261,ACCT00086596,true
136-31-6052,ACCT00086597,true
499-59-5816,ACCT00086597,true
274-66-5230,ACCT00086598,true
308-41-7623,ACCT00086598,true
287-79-1700,ACCT00086599,true
593-24-3804,ACCT00086599,true
485-11-4883,ACCT00086600,true
911-71-9560,ACCT00086600,true
433-47-7642,ACCT00086601,true
932-77-2595,ACCT00086601,true
211-25-9537,ACCT00086602,true
636-59-7986,ACCT00086602,true
271-25-3353,ACCT00086603,true
828-14-5037,ACCT00086603,true
287-62-1841,ACCT00086604,true
191-98-2709,ACCT00086604,true
559-62-5437,ACCT00086605,true
887-20-7262,ACCT00086605,true
174-92-3371,ACCT00086606,true
736-77-5907,ACCT00086606,true
225-96-4356,ACCT00086607,true
527-18-4185,ACCT00086607,true
558-10-5382,ACCT00086608,true
402-58-5760,ACCT00086608,true
729-33-9987,ACCT00086609,true
561-31-8767,ACCT00086609,true
781-97-5914,ACCT00086610,true
801-35-4324,ACCT00086610,true
849-78-4989,ACCT00086611,true
579-83-7041,ACCT00086611,true
298-87-4433,ACCT00086612,true
155-82-3173,ACCT00086612,true
627-59-2899,ACCT00086613,true
715-85-7151,ACCT00086613,true
450-97-9002,ACCT00086614,true
730-80-4048,ACCT00086614,true
760-77-6806,ACCT00086615,true
357-17-3662,ACCT00086615,true
835-27-1065,ACCT00086616,true
617-26-6897,ACCT00086616,true
161-21-4749,ACCT00086617,true
912-55-8192,ACCT00086617,true
517-39-3007,ACCT00086618,true
330-53-5917,ACCT00086618,true
821-85-2593,ACCT00086619,true
123-69-6137,ACCT00086619,true
813-44-3203,ACCT00086620,true
639-80-6749,ACCT00086620,true
218-40-3070,ACCT00086621,true
739-76-1554,ACCT00086621,true
318-25-3634,ACCT00086622,true
113-45-3741,ACCT00086622,true
203-59-5938,ACCT00086623,true
209-54-4141,ACCT00086623,true
721-90-7265,ACCT00086624,true
506-86-8051,ACCT00086624,true
786-66-1059,ACCT00086625,true
874-86-8331,ACCT00086625,true
100-86-6166,ACCT00086626,true
970-82-8271,ACCT00086626,true
162-99-9012,ACCT00086627,true
694-25-5293,ACCT00086627,true
511-31-2760,ACCT00086628,true
764-63-3929,ACCT00086628,true
366-68-3188,ACCT00086629,true
492-29-3532,ACCT00086629,true
272-44-5666,ACCT00086630,true
644-64-5504,ACCT00086630,true
713-37-9592,ACCT00086631,true
737-20-4963,ACCT00086631,true
535-42-5449,ACCT00086632,true
814-59-3623,ACCT00086632,true
710-15-6805,ACCT00086633,true
395-79-5335,ACCT00086633,true
856-44-3202,ACCT00086634,true
872-51-8412,ACCT00086634,true
257-95-8977,ACCT00086635,true
783-98-2005,ACCT00086635,true
190-30-4194,ACCT00086636,true
253-82-8447,ACCT00086636,true
440-30-4452,ACCT00086637,true
506-78-3160,ACCT00086637,true
625-79-4475,ACCT00086638,true
707-22-4476,ACCT00086638,true
942-25-8033,ACCT00086639,true
191-66-4543,ACCT00086639,true
849-43-8508,ACCT00086640,true
464-26-8495,ACCT00086640,true
643-66-5437,ACCT00086641,true
466-57-5732,ACCT00086641,true
477-35-1489,ACCT00086642,true
848-29-4724,ACCT00086642,true
536-25-9541,ACCT00086643,true
405-77-1023,ACCT00086643,true
243-42-4407,ACCT00086644,true
937-25-4088,ACCT00086644,true
857-34-3708,ACCT00086645,true
296-36-8594,ACCT00086645,true
471-66-5429,ACCT00086646,true
473-62-6229,ACCT00086646,true
415-83-7525,ACCT00086647,true
501-95-3607,ACCT00086647,true
600-21-9260,ACCT00086648,true
515-30-6969,ACCT00086648,true
872-35-8710,ACCT00086649,true
432-19-5731,ACCT00086649,true
587-73-4337,ACCT00086650,true
157-63-8373,ACCT00086650,true
417-14-6549,ACCT00086651,true
560-94-1705,ACCT00086651,true
475-62-3947,ACCT00086652,true
479-68-1034,ACCT00086652,true
368-71-9767,ACCT00086653,true
287-58-7306,ACCT00086653,true
335-45-6692,ACCT00086654,true
586-77-1236,ACCT00086654,true
943-95-4645,ACCT00086655,true
841-89-1217,ACCT00086655,true
870-38-9130,ACCT00086656,true
115-38-8784,ACCT00086656,true
997-96-5680,ACCT00086657,true
941-64-9890,ACCT00086657,true
706-18-3558,ACCT00086658,true
935-85-9209,ACCT00086658,true
225-32-3042,ACCT00086659,true
524-62-3336,ACCT00086659,true
777-65-7374,ACCT00086660,true
744-77-6855,ACCT00086660,true
644-55-5136,ACCT00086661,true
786-41-1539,ACCT00086661,true
686-15-3207,ACCT00086662,true
474-20-7192,ACCT00086662,true
996-57-1250,ACCT00086663,true
900-30-1456,ACCT00086663,true
684-33-1423,ACCT00086664,true
622-61-8309,ACCT00086664,true
426-99-8062,ACCT00086665,true
496-69-2880,ACCT00086665,true
347-20-9426,ACCT00086666,true
243-93-8183,ACCT00086666,true
344-21-1655,ACCT00086667,true
997-69-4408,ACCT00086667,true
523-80-6718,ACCT00086668,true
218-20-9131,ACCT00086668,true
607-27-7867,ACCT00086669,true
395-74-7036,ACCT00086669,true
710-22-6810,ACCT00086670,true
329-63-8198,ACCT00086670,true
295-50-3182,ACCT00086671,true
627-59-4982,ACCT00086671,true
706-51-4746,ACCT00086672,true
275-79-1236,ACCT00086672,true
293-75-1902,ACCT00086673,true
829-74-3428,ACCT00086673,true
234-37-3589,ACCT00086674,true
756-58-7300,ACCT00086674,true
627-47-4785,ACCT00086675,true
149-20-4210,ACCT00086675,true
641-40-8028,ACCT00086676,true
150-82-2942,ACCT00086676,true
838-87-9138,ACCT00086677,true
463-66-2843,ACCT00086677,true
990-17-9521,ACCT00086678,true
778-35-5275,ACCT00086678,true
659-35-7499,ACCT00086679,true
280-65-5337,ACCT00086679,true
175-99-1531,ACCT00086680,true
247-27-8145,ACCT00086680,true
787-66-7737,ACCT00086681,true
381-79-3245,ACCT00086681,true
875-35-5404,ACCT00086682,true
436-52-2850,ACCT00086682,true
545-72-4413,ACCT00086683,true
818-69-2393,ACCT00086683,true
240-65-3416,ACCT00086684,true
697-41-4618,ACCT00086684,true
866-39-2421,ACCT00086685,true
179-74-4885,ACCT00086685,true
267-81-8305,ACCT00086686,true
169-84-8140,ACCT00086686,true
604-78-1592,ACCT00086687,true
574-26-8647,ACCT00086687,true
189-87-3005,ACCT00086688,true
956-31-3465,ACCT00086688,true
148-39-7190,ACCT00086689,true
210-82-1466,ACCT00086689,true
846-82-9170,ACCT00086690,true
430-26-5413,ACCT00086690,true
472-63-8147,ACCT00086691,true
105-72-3015,ACCT00086691,true
292-68-2241,ACCT00086692,true
500-39-2891,ACCT00086692,true
953-58-3121,ACCT00086693,true
874-95-3709,ACCT00086693,true
351-18-6440,ACCT00086694,true
461-17-4873,ACCT00086694,true
390-93-2999,ACCT00086695,true
791-33-7526,ACCT00086695,true
293-71-8067,ACCT00086696,true
911-42-6806,ACCT00086696,true
713-48-8556,ACCT00086697,true
924-17-5370,ACCT00086697,true
856-73-6462,ACCT00086698,true
169-79-6742,ACCT00086698,true
258-67-6745,ACCT00086699,true
879-68-8174,ACCT00086699,true
618-95-6729,ACCT00086700,true
696-37-2991,ACCT00086700,true
954-11-5884,ACCT00086701,true
403-81-7289,ACCT00086701,true
282-34-1687,ACCT00086702,true
669-78-3267,ACCT00086702,true
106-30-3344,ACCT00086703,true
345-22-3192,ACCT00086703,true
291-66-3524,ACCT00086704,true
814-67-8500,ACCT00086704,true
921-44-7828,ACCT00086705,true
550-33-7015,ACCT00086705,true
242-33-6795,ACCT00086706,true
104-63-3391,ACCT00086706,true
936-74-2995,ACCT00086707,true
561-51-4375,ACCT00086707,true
785-83-7404,ACCT00086708,true
393-91-5966,ACCT00086708,true
421-73-4976,ACCT00086709,true
619-58-8898,ACCT00086709,true
993-89-2261,ACCT00086710,true
605-70-9630,ACCT00086710,true
227-13-2648,ACCT00086711,true
151-17-5119,ACCT00086711,true
685-30-8782,ACCT00086712,true
572-48-1869,ACCT00086712,true
119-83-2011,ACCT00086713,true
259-99-2368,ACCT00086713,true
225-71-5162,ACCT00086714,true
258-43-8513,ACCT00086714,true
577-20-8619,ACCT00086715,true
946-65-9874,ACCT00086715,true
706-88-5299,ACCT00086716,true
814-63-3276,ACCT00086716,true
340-56-9756,ACCT00086717,true
699-65-6014,ACCT00086717,true
678-35-8339,ACCT00086718,true
825-30-5779,ACCT00086718,true
678-69-6751,ACCT00086719,true
845-97-5248,ACCT00086719,true
878-29-4727,ACCT00086720,true
714-45-1434,ACCT00086720,true
646-15-7457,ACCT00086721,true
743-91-7541,ACCT00086721,true
945-54-4749,ACCT00086722,true
477-89-2381,ACCT00086722,true
184-29-8049,ACCT00086723,true
381-54-2411,ACCT00086723,true
994-86-5731,ACCT00086724,true
801-69-9557,ACCT00086724,true
146-11-6533,ACCT00086725,true
128-90-7696,ACCT00086725,true
361-29-9934,ACCT00086726,true
881-43-7046,ACCT00086726,true
574-95-4278,ACCT00086727,true
