personSsn,addressId,since,isPrimary
931-45-5815,ADDR082970,2022-04-21,true
891-35-7299,ADDR082971,2024-09-15,true
197-25-8435,ADDR082972,2024-11-25,true
308-15-8594,ADDR082973,2023-03-12,true
939-80-1612,ADDR082974,2024-04-26,true
525-51-9426,ADDR082975,2024-01-08,true
218-16-1286,ADDR082976,2024-12-22,true
768-41-6601,ADDR082977,2024-11-23,true
333-96-8939,ADDR082978,2022-12-04,true
707-20-3313,ADDR082979,2024-07-03,true
240-75-7400,ADDR082980,2022-06-26,true
577-21-9549,ADDR082981,2022-06-23,true
915-37-5234,ADDR082982,2023-03-01,true
289-41-2939,ADDR082983,2022-03-08,true
773-79-6702,ADDR082984,2023-06-20,true
851-66-3234,ADDR082985,2024-07-13,true
708-13-8221,ADDR082986,2023-11-24,true
187-17-9303,ADDR082987,2023-05-29,true
487-22-3202,ADDR082988,2023-07-17,true
362-15-2765,ADDR082989,2024-04-29,true
133-15-4183,ADDR082990,2022-06-18,true
219-23-7754,ADDR082991,2024-09-21,true
120-24-4096,ADDR082992,2023-08-13,true
603-89-8316,ADDR082993,2024-12-16,true
879-19-8289,ADDR082994,2023-12-11,true
803-61-3652,ADDR082995,2022-03-04,true
248-87-5477,ADDR082996,2024-02-28,true
824-75-6932,ADDR082997,2024-05-23,true
775-10-4603,ADDR082998,2022-11-18,true
503-87-2593,ADDR082999,2022-12-04,true
812-94-2993,ADDR083000,2023-10-13,true
656-77-1957,ADDR083001,2022-01-01,true
405-42-3403,ADDR083002,2023-11-05,true
259-26-8173,ADDR083003,2024-11-22,true
307-40-8758,ADDR083004,2024-03-26,true
577-36-3778,ADDR083005,2022-06-14,true
169-88-8457,ADDR083006,2023-12-23,true
373-60-4783,ADDR083007,2023-10-26,true
673-80-7812,ADDR083008,2023-08-27,true
279-47-9257,ADDR083009,2024-07-20,true
236-21-4638,ADDR083010,2023-09-20,true
451-45-6155,ADDR083011,2024-09-22,true
207-98-6340,ADDR083012,2024-08-28,true
997-30-6005,ADDR083013,2023-04-21,true
638-60-9806,ADDR083014,2022-08-24,true
349-55-9885,ADDR083015,2023-10-26,true
544-67-1204,ADDR083016,2024-03-31,true
953-71-4693,ADDR083017,2022-07-12,true
645-37-4624,ADDR083018,2022-06-04,true
950-58-8776,ADDR083019,2023-09-27,true
163-90-9314,ADDR083020,2023-05-08,true
356-21-3334,ADDR083021,2023-05-09,true
597-91-1776,ADDR083022,2024-11-30,true
622-99-2108,ADDR083023,2023-02-24,true
946-86-4265,ADDR083024,2024-11-04,true
351-69-8367,ADDR083025,2024-09-30,true
765-24-5443,ADDR083026,2023-03-28,true
755-70-3907,ADDR083027,2023-06-09,true
302-36-8155,ADDR083028,2022-09-13,true
578-29-8091,ADDR083029,2022-12-22,true
972-88-8908,ADDR083030,2022-08-24,true
998-89-8367,ADDR083031,2023-07-01,true
615-75-1312,ADDR083032,2024-09-13,true
942-62-4450,ADDR083033,2023-05-30,true
743-91-8900,ADDR083034,2022-08-05,true
209-15-1927,ADDR083035,2023-09-14,true
738-30-2152,ADDR083036,2023-03-22,true
140-36-1283,ADDR083037,2022-04-23,true
478-49-3714,ADDR083038,2023-07-11,true
775-12-5431,ADDR083039,2022-11-11,true
957-49-3940,ADDR083040,2022-02-14,true
152-37-8818,ADDR083041,2022-09-29,true
300-56-9135,ADDR083042,2023-03-17,true
289-40-7447,ADDR083043,2023-09-22,true
746-33-8641,ADDR083044,2024-07-17,true
335-10-2054,ADDR083045,2024-09-10,true
361-95-6968,ADDR083046,2023-06-05,true
208-99-1217,ADDR083047,2024-10-12,true
278-74-5034,ADDR083048,2023-08-09,true
282-27-6245,ADDR083049,2023-02-25,true
253-39-1388,ADDR083050,2022-05-25,true
674-54-5517,ADDR083051,2022-03-30,true
989-70-9811,ADDR083052,2024-11-05,true
182-37-1826,ADDR083053,2023-02-05,true
606-79-2786,ADDR083054,2023-01-29,true
936-40-2177,ADDR083055,2022-08-21,true
581-33-8403,ADDR083056,2023-05-04,true
733-20-5626,ADDR083057,2023-04-05,true
973-56-9389,ADDR083058,2023-10-23,true
786-51-5204,ADDR083059,2023-12-25,true
244-11-4413,ADDR083060,2023-11-01,true
668-14-8483,ADDR083061,2024-01-18,true
627-77-3135,ADDR083062,2024-03-16,true
660-84-6252,ADDR083063,2024-12-04,true
218-80-7463,ADDR083064,2024-03-25,true
391-93-7663,ADDR083065,2022-01-01,true
430-62-8868,ADDR083066,2024-10-08,true
338-73-7684,ADDR083067,2022-12-17,true
530-89-5434,ADDR083068,2022-09-10,true
747-12-3615,ADDR083069,2024-10-10,true
518-75-8575,ADDR083070,2024-04-19,true
312-11-6501,ADDR083071,2023-10-20,true
349-28-4351,ADDR083072,2023-09-08,true
951-19-7147,ADDR083073,2024-02-13,true
859-64-6705,ADDR083074,2023-11-03,true
719-39-3951,ADDR083075,2022-09-09,true
265-56-2404,ADDR083076,2022-08-25,true
585-20-2393,ADDR083077,2024-01-13,true
191-47-7160,ADDR083078,2024-02-01,true
916-50-9867,ADDR083079,2023-09-03,true
446-70-4471,ADDR083080,2023-03-13,true
490-54-7170,ADDR083081,2024-06-22,true
102-49-3168,ADDR083082,2023-06-04,true
942-99-7392,ADDR083083,2023-07-19,true
952-23-5917,ADDR083084,2024-06-09,true
212-97-5243,ADDR083085,2023-09-30,true
322-81-8897,ADDR083086,2024-09-24,true
556-14-3823,ADDR083087,2022-08-21,true
548-14-3489,ADDR083088,2024-02-11,true
264-37-6048,ADDR083089,2023-03-17,true
843-25-5617,ADDR083090,2023-12-04,true
163-87-8871,ADDR083091,2023-01-18,true
100-52-3150,ADDR083092,2024-02-13,true
115-82-1614,ADDR083093,2022-12-28,true
651-78-8993,ADDR083094,2022-11-25,true
749-14-9059,ADDR083095,2024-12-08,true
622-40-3737,ADDR083096,2022-06-14,true
976-59-1393,ADDR083097,2024-09-08,true
943-47-9560,ADDR083098,2023-06-04,true
959-64-1243,ADDR083099,2023-10-20,true
430-36-9465,ADDR083100,2023-04-24,true
707-45-7009,ADDR083101,2022-06-17,true
707-69-5106,ADDR083102,2024-04-28,true
212-65-7500,ADDR083103,2024-12-26,true
918-91-6795,ADDR083104,2022-09-30,true
722-93-4547,ADDR083105,2022-07-11,true
743-58-7007,ADDR083106,2023-04-14,true
393-92-9536,ADDR083107,2024-12-21,true
219-57-1589,ADDR083108,2022-02-08,true
449-63-1677,ADDR083109,2023-02-11,true
733-79-5884,ADDR083110,2023-02-15,true
377-85-6187,ADDR083111,2023-04-20,true
624-79-3596,ADDR083112,2023-10-26,true
805-89-9752,ADDR083113,2022-02-01,true
215-61-6124,ADDR083114,2022-09-12,true
856-52-9278,ADDR083115,2023-11-16,true
537-42-3382,ADDR083116,2022-01-23,true
905-57-2873,ADDR083117,2023-09-02,true
590-22-5550,ADDR083118,2024-09-15,true
829-12-7514,ADDR083119,2024-11-19,true
629-43-4960,ADDR083120,2022-05-10,true
726-73-3924,ADDR083121,2024-03-07,true
328-77-4532,ADDR083122,2024-01-05,true
609-27-3634,ADDR083123,2022-03-03,true
627-84-8125,ADDR083124,2023-01-10,true
555-32-6574,ADDR083125,2023-12-15,true
279-63-8869,ADDR083126,2022-12-08,true
794-63-9835,ADDR083127,2024-06-12,true
683-64-3874,ADDR083128,2022-06-10,true
364-53-3117,ADDR083129,2023-08-31,true
539-67-4594,ADDR083130,2023-02-19,true
366-31-4446,ADDR083131,2022-09-21,true
799-50-7902,ADDR083132,2024-06-18,true
361-77-5529,ADDR083133,2023-03-12,true
484-53-4025,ADDR083134,2024-10-16,true
877-86-9194,ADDR083135,2023-06-25,true
162-74-6312,ADDR083136,2024-03-16,true
424-52-3297,ADDR083137,2024-07-08,true
877-10-1155,ADDR083138,2024-11-13,true
334-30-8852,ADDR083139,2023-09-07,true
613-50-4983,ADDR083140,2023-05-27,true
841-76-2188,ADDR083141,2024-11-29,true
276-49-3701,ADDR083142,2024-07-25,true
931-97-4657,ADDR083143,2023-04-08,true
326-82-3592,ADDR083144,2022-01-14,true
809-90-9078,ADDR083145,2022-07-24,true
270-50-4314,ADDR083146,2024-09-02,true
892-49-2541,ADDR083147,2022-09-03,true
691-88-1719,ADDR083148,2024-06-25,true
525-88-5965,ADDR083149,2024-08-01,true
379-95-2134,ADDR083150,2022-10-27,true
650-58-2921,ADDR083151,2022-11-22,true
289-86-6738,ADDR083152,2024-06-17,true
822-77-3119,ADDR083153,2022-09-03,true
114-32-7344,ADDR083154,2022-03-05,true
205-96-5108,ADDR083155,2024-02-18,true
521-24-3119,ADDR083156,2022-01-01,true
322-25-4143,ADDR083157,2022-12-27,true
680-31-2305,ADDR083158,2024-02-09,true
503-42-5334,ADDR083159,2022-06-12,true
262-19-2095,ADDR083160,2022-04-06,true
278-64-8154,ADDR083161,2023-10-21,true
584-72-2056,ADDR083162,2022-09-07,true
465-39-5228,ADDR083163,2024-04-11,true
339-56-9477,ADDR083164,2023-06-29,true
363-88-1389,ADDR083165,2023-10-26,true
601-74-1697,ADDR083166,2023-05-09,true
855-81-7818,ADDR083167,2024-02-16,true
906-32-2753,ADDR083168,2024-10-23,true
683-27-3352,ADDR083169,2022-10-07,true
216-59-1945,ADDR083170,2022-08-25,true
107-46-6568,ADDR083171,2022-01-07,true
226-73-7426,ADDR083172,2022-11-12,true
173-20-6369,ADDR083173,2024-08-29,true
243-47-8235,ADDR083174,2022-07-09,true
451-85-6730,ADDR083175,2022-06-08,true
205-74-8177,ADDR083176,2022-05-31,true
734-54-9756,ADDR083177,2024-01-31,true
369-79-6129,ADDR083178,2023-08-12,true
405-31-1668,ADDR083179,2024-09-20,true
870-53-8809,ADDR083180,2024-03-23,true
701-54-5447,ADDR083181,2023-09-04,true
185-70-4557,ADDR083182,2024-05-23,true
817-62-7698,ADDR083183,2023-07-15,true
377-59-8569,ADDR083184,2024-12-10,true
282-44-4209,ADDR083185,2023-05-12,true
327-90-3468,ADDR083186,2023-12-03,true
476-60-5024,ADDR083187,2023-10-06,true
211-64-6950,ADDR083188,2023-05-02,true
525-18-4905,ADDR083189,2022-06-05,true
249-75-1126,ADDR083190,2022-08-19,true
760-50-6590,ADDR083191,2022-11-09,true
712-58-9050,ADDR083192,2024-03-25,true
460-19-6505,ADDR083193,2023-03-12,true
947-50-9707,ADDR083194,2022-10-05,true
699-87-7512,ADDR083195,2023-01-11,true
587-25-6161,ADDR083196,2022-02-03,true
110-58-2344,ADDR083197,2023-06-16,true
750-42-8910,ADDR083198,2022-08-11,true
818-58-1429,ADDR083199,2022-01-08,true
573-13-6625,ADDR083200,2024-03-06,true
233-61-8327,ADDR083201,2022-02-03,true
942-75-1036,ADDR083202,2022-05-13,true
619-92-1146,ADDR083203,2023-06-14,true
665-28-6580,ADDR083204,2022-05-24,true
412-44-5223,ADDR083205,2024-12-14,true
318-69-4763,ADDR083206,2023-10-28,true
603-48-9434,ADDR083207,2024-05-25,true
328-13-9310,ADDR083208,2023-10-20,true
107-57-4621,ADDR083209,2022-12-15,true
144-48-2512,ADDR083210,2023-03-10,true
792-74-5876,ADDR083211,2024-07-29,true
380-48-5215,ADDR083212,2022-05-07,true
230-89-6522,ADDR083213,2022-01-10,true
439-24-4337,ADDR083214,2022-01-03,true
317-81-6421,ADDR083215,2023-11-21,true
853-75-2176,ADDR083216,2023-12-03,true
512-21-1900,ADDR083217,2022-09-26,true
958-24-5199,ADDR083218,2024-09-26,true
105-96-5914,ADDR083219,2023-08-21,true
358-97-2711,ADDR083220,2024-01-13,true
724-93-2905,ADDR083221,2022-06-03,true
777-94-8171,ADDR083222,2023-01-24,true
893-84-1722,ADDR083223,2022-07-25,true
936-17-7058,ADDR083224,2023-06-21,true
119-19-8362,ADDR083225,2022-05-04,true
214-86-2806,ADDR083226,2023-11-17,true
680-59-4889,ADDR083227,2023-04-20,true
975-55-8427,ADDR083228,2024-08-07,true
486-72-6156,ADDR083229,2024-02-13,true
619-99-6730,ADDR083230,2023-08-26,true
333-38-8725,ADDR083231,2023-08-20,true
260-35-4788,ADDR083232,2024-06-15,true
725-26-1071,ADDR083233,2023-05-07,true
111-78-1261,ADDR083234,2023-06-03,true
834-11-4108,ADDR083235,2024-01-05,true
962-54-9577,ADDR083236,2023-03-08,true
548-39-8044,ADDR083237,2024-07-09,true
463-29-5551,ADDR083238,2023-07-19,true
649-11-1263,ADDR083239,2023-06-02,true
774-49-5877,ADDR083240,2022-05-04,true
503-27-6226,ADDR083241,2022-10-10,true
545-60-3139,ADDR083242,2024-09-26,true
543-62-4386,ADDR083243,2024-02-02,true
108-21-7849,ADDR083244,2022-07-09,true
134-58-1719,ADDR083245,2022-12-31,true
186-68-5225,ADDR083246,2022-02-28,true
345-38-1635,ADDR083247,2023-07-27,true
750-76-9203,ADDR083248,2023-02-06,true
462-48-4916,ADDR083249,2023-03-08,true
863-11-2935,ADDR083250,2023-04-21,true
240-65-3843,ADDR083251,2024-09-27,true
728-83-2835,ADDR083252,2023-03-29,true
105-99-5744,ADDR083253,2023-03-29,true
977-88-8835,ADDR083254,2023-04-02,true
408-91-4296,ADDR083255,2023-11-01,true
116-26-7513,ADDR083256,2023-08-26,true
814-12-7537,ADDR083257,2022-07-25,true
439-22-5353,ADDR083258,2022-08-23,true
521-59-3356,ADDR083259,2022-03-28,true
918-56-1985,ADDR083260,2023-01-09,true
394-42-8697,ADDR083261,2022-03-28,true
934-13-2473,ADDR083262,2022-05-17,true
590-18-7260,ADDR083263,2022-10-14,true
807-54-9605,ADDR083264,2022-05-25,true
168-54-3488,ADDR083265,2022-04-23,true
844-83-7960,ADDR083266,2024-04-21,true
590-69-7447,ADDR083267,2023-06-01,true
267-50-1823,ADDR083268,2024-10-20,true
727-86-2462,ADDR083269,2024-02-15,true
896-30-5832,ADDR083270,2023-06-01,true
827-65-4180,ADDR083271,2024-01-23,true
964-79-9818,ADDR083272,2022-09-02,true
970-50-1563,ADDR083273,2023-05-27,true
988-81-7575,ADDR083274,2022-12-15,true
168-56-3344,ADDR083275,2023-06-17,true
444-98-3177,ADDR083276,2024-11-24,true
454-66-7966,ADDR083277,2022-10-25,true
459-48-1814,ADDR083278,2024-11-04,true
722-43-3577,ADDR083279,2023-06-20,true
247-51-3702,ADDR083280,2023-08-01,true
810-13-9631,ADDR083281,2022-07-11,true
765-89-1829,ADDR083282,2023-04-16,true
847-68-8970,ADDR083283,2023-12-05,true
577-90-3341,ADDR083284,2022-04-02,true
648-94-4342,ADDR083285,2023-08-14,true
502-17-2870,ADDR083286,2024-01-28,true
375-21-4993,ADDR083287,2024-06-19,true
774-52-4582,ADDR083288,2023-06-19,true
348-44-3533,ADDR083289,2022-11-17,true
673-85-6294,ADDR083290,2023-11-22,true
265-90-2494,ADDR083291,2022-05-28,true
819-46-4830,ADDR083292,2024-09-01,true
550-56-2047,ADDR083293,2024-01-27,true
533-94-2844,ADDR083294,2022-11-28,true
293-95-1732,ADDR083295,2024-08-14,true
721-73-1621,ADDR083296,2024-05-22,true
156-93-9910,ADDR083297,2024-02-02,true
477-64-2516,ADDR083298,2022-04-17,true
935-36-3777,ADDR083299,2022-11-15,true
332-81-2333,ADDR083300,2022-03-03,true
687-43-5096,ADDR083301,2024-06-25,true
132-37-1014,ADDR083302,2023-01-03,true
512-24-3328,ADDR083303,2023-07-09,true
731-97-5923,ADDR083304,2024-10-30,true
320-82-5919,ADDR083305,2023-08-05,true
977-77-7812,ADDR083306,2023-08-10,true
429-34-9252,ADDR083307,2023-06-25,true
925-73-3609,ADDR083308,2024-09-12,true
106-14-2777,ADDR083309,2023-11-20,true
731-52-1017,ADDR083310,2022-03-13,true
977-75-8583,ADDR083311,2024-02-19,true
280-28-8330,ADDR083312,2023-07-28,true
462-42-9063,ADDR083313,2023-03-21,true
629-23-3312,ADDR083314,2022-01-25,true
406-68-8780,ADDR083315,2022-04-15,true
291-70-2886,ADDR083316,2022-11-09,true
382-63-2250,ADDR083317,2024-10-16,true
414-53-5810,ADDR083318,2022-02-13,true
906-84-1165,ADDR083319,2022-11-04,true
879-47-2698,ADDR083320,2022-07-25,true
980-21-2836,ADDR083321,2024-08-11,true
838-27-3928,ADDR083322,2024-01-07,true
656-69-7307,ADDR083323,2022-02-10,true
168-69-8434,ADDR083324,2023-12-31,true
828-38-2898,ADDR083325,2023-07-07,true
380-44-2376,ADDR083326,2022-04-28,true
590-52-9897,ADDR083327,2023-12-06,true
526-27-5038,ADDR083328,2023-12-09,true
917-60-5429,ADDR083329,2022-03-12,true
783-34-2320,ADDR083330,2023-10-15,true
572-13-4637,ADDR083331,2022-10-06,true
903-16-7160,ADDR083332,2023-04-02,true
307-52-5169,ADDR083333,2022-02-24,true
134-70-1654,ADDR083334,2022-01-14,true
559-92-2084,ADDR083335,2023-06-23,true
758-74-7452,ADDR083336,2024-10-31,true
415-19-9590,ADDR083337,2022-10-11,true
518-42-6769,ADDR083338,2022-08-18,true
677-91-2978,ADDR083339,2023-12-31,true
465-28-5927,ADDR083340,2022-12-25,true
610-89-8354,ADDR083341,2022-05-22,true
682-29-9543,ADDR083342,2024-06-25,true
591-72-4931,ADDR083343,2023-10-15,true
396-82-4417,ADDR083344,2024-05-12,true
688-65-4222,ADDR083345,2023-12-23,true
925-69-7012,ADDR083346,2022-04-22,true
388-89-8675,ADDR083347,2022-12-28,true
279-30-2861,ADDR083348,2023-07-11,true
957-50-2132,ADDR083349,2024-07-06,true
206-25-2798,ADDR083350,2023-08-31,true
695-95-2258,ADDR083351,2022-06-01,true
707-19-8773,ADDR083352,2024-11-29,true
480-54-2097,ADDR083353,2024-02-09,true
160-78-4232,ADDR083354,2022-03-28,true
919-67-4185,ADDR083355,2023-11-27,true
170-79-2520,ADDR083356,2024-12-07,true
965-83-7760,ADDR083357,2024-03-04,true
679-69-6228,ADDR083358,2024-04-12,true
858-91-7078,ADDR083359,2024-01-30,true
149-76-5369,ADDR083360,2024-08-02,true
444-96-3259,ADDR083361,2024-04-08,true
257-85-4356,ADDR083362,2023-12-11,true
887-67-2975,ADDR083363,2023-07-10,true
584-94-2284,ADDR083364,2022-04-01,true
303-60-2306,ADDR083365,2024-03-02,true
289-31-3436,ADDR083366,2023-07-22,true
522-85-4819,ADDR083367,2023-09-14,true
853-62-4314,ADDR083368,2024-02-04,true
524-32-3793,ADDR083369,2022-09-14,true
677-92-4261,ADDR083370,2023-11-12,true
345-24-9437,ADDR083371,2023-12-12,true
445-27-5296,ADDR083372,2024-03-15,true
583-96-3537,ADDR083373,2022-10-03,true
789-82-9642,ADDR083374,2024-07-10,true
861-37-7082,ADDR083375,2024-07-20,true
210-78-7632,ADDR083376,2024-12-12,true
137-16-6258,ADDR083377,2022-03-20,true
536-30-7399,ADDR083378,2023-04-11,true
313-95-1038,ADDR083379,2024-08-25,true
245-66-5155,ADDR083380,2024-04-21,true
938-57-1012,ADDR083381,2023-02-07,true
740-55-6877,ADDR083382,2023-10-15,true
859-62-7323,ADDR083383,2022-11-23,true
790-66-6506,ADDR083384,2022-01-18,true
940-85-2717,ADDR083385,2024-11-12,true
643-40-4870,ADDR083386,2023-10-09,true
907-65-1292,ADDR083387,2023-05-05,true
446-32-3409,ADDR083388,2024-12-15,true
337-61-3660,ADDR083389,2023-12-25,true
307-97-8315,ADDR083390,2022-06-22,true
903-48-3926,ADDR083391,2022-09-23,true
249-14-1461,ADDR083392,2022-07-06,true
850-35-6517,ADDR083393,2022-01-11,true
329-98-1401,ADDR083394,2023-02-10,true
270-67-3612,ADDR083395,2022-08-25,true
180-29-5866,ADDR083396,2023-04-18,true
729-12-8995,ADDR083397,2024-02-13,true
630-76-8609,ADDR083398,2022-05-25,true
181-76-5304,ADDR083399,2023-03-28,true
761-51-6309,ADDR083400,2024-09-23,true
418-42-1708,ADDR083401,2022-11-26,true
489-91-9338,ADDR083402,2023-08-09,true
644-81-7741,ADDR083403,2022-08-12,true
457-33-9503,ADDR083404,2023-08-09,true
610-95-4502,ADDR083405,2022-06-30,true
876-37-9276,ADDR083406,2023-03-21,true
941-74-7268,ADDR083407,2023-05-01,true
495-79-8464,ADDR083408,2024-11-13,true
685-31-9280,ADDR083409,2024-09-16,true
811-88-3720,ADDR083410,2024-04-02,true
415-63-7049,ADDR083411,2024-04-09,true
789-26-4894,ADDR083412,2024-02-07,true
724-70-7471,ADDR083413,2022-12-06,true
547-23-6460,ADDR083414,2024-06-20,true
835-27-1599,ADDR083415,2022-06-05,true
963-71-9784,ADDR083416,2024-09-26,true
338-57-4625,ADDR083417,2022-02-19,true
747-74-2704,ADDR083418,2023-04-05,true
908-48-7652,ADDR083419,2022-04-08,true
223-67-9305,ADDR083420,2024-06-16,true
351-35-1110,ADDR083421,2023-03-19,true
583-59-1112,ADDR083422,2022-06-14,true
103-36-1297,ADDR083423,2023-07-06,true
239-84-6463,ADDR083424,2023-09-27,true
269-24-1101,ADDR083425,2022-04-28,true
180-39-6118,ADDR083426,2022-07-16,true
126-87-4877,ADDR083427,2023-06-09,true
422-39-4299,ADDR083428,2022-09-19,true
148-80-6276,ADDR083429,2023-01-01,true
421-11-3334,ADDR083430,2024-12-12,true
985-22-3587,ADDR083431,2022-04-01,true
726-89-8886,ADDR083432,2022-09-01,true
136-43-4947,ADDR083433,2024-06-10,true
424-73-6478,ADDR083434,2023-06-16,true
805-45-9318,ADDR083435,2024-02-07,true
327-36-4060,ADDR083436,2023-05-23,true
419-31-9136,ADDR083437,2022-04-21,true
480-49-7303,ADDR083438,2023-11-04,true
585-71-4904,ADDR083439,2023-09-30,true
925-34-9645,ADDR083440,2023-11-27,true
705-27-7358,ADDR083441,2023-01-10,true
796-84-1186,ADDR083442,2024-04-28,true
779-20-7577,ADDR083443,2023-07-05,true
487-52-3654,ADDR083444,2024-07-22,true
426-49-2556,ADDR083445,2023-04-03,true
348-80-9654,ADDR083446,2023-06-17,true
886-97-5083,ADDR083447,2022-12-11,true
108-56-5227,ADDR083448,2022-04-15,true
230-75-8051,ADDR083449,2022-07-20,true
239-57-2860,ADDR083450,2023-07-09,true
821-21-1550,ADDR083451,2022-09-20,true
477-20-1616,ADDR083452,2022-11-30,true
169-95-9669,ADDR083453,2022-11-09,true
507-54-2039,ADDR083454,2023-06-26,true
374-32-2826,ADDR083455,2023-01-01,true
563-96-4915,ADDR083456,2023-07-23,true
848-10-2839,ADDR083457,2023-05-24,true
170-46-2404,ADDR083458,2023-09-28,true
611-12-4942,ADDR083459,2023-10-01,true
363-68-3126,ADDR083460,2023-07-19,true
479-88-5714,ADDR083461,2024-06-29,true
732-54-3802,ADDR083462,2024-02-17,true
673-77-4021,ADDR083463,2023-12-07,true
684-57-9037,ADDR083464,2024-06-25,true
245-71-6843,ADDR083465,2023-07-09,true
935-23-8388,ADDR083466,2024-02-27,true
977-21-8988,ADDR083467,2024-05-26,true
797-29-1124,ADDR083468,2023-07-19,true
364-55-2067,ADDR083469,2023-07-10,true
833-43-5213,ADDR083470,2023-01-17,true
618-92-7684,ADDR083471,2022-10-23,true
881-47-6187,ADDR083472,2022-01-12,true
706-61-7771,ADDR083473,2024-02-23,true
448-39-2164,ADDR083474,2024-05-23,true
370-85-8489,ADDR083475,2022-12-12,true
141-52-2917,ADDR083476,2024-12-12,true
174-58-5946,ADDR083477,2024-11-25,true
507-24-7476,ADDR083478,2023-07-03,true
458-39-3039,ADDR083479,2024-11-02,true
306-73-1068,ADDR083480,2022-09-14,true
186-44-5243,ADDR083481,2023-09-18,true
796-24-1974,ADDR083482,2022-05-03,true
375-86-6541,ADDR083483,2022-10-04,true
389-48-6229,ADDR083484,2023-08-03,true
826-12-7198,ADDR083485,2023-11-04,true
701-91-4583,ADDR083486,2022-08-31,true
781-24-4907,ADDR083487,2022-05-12,true
508-34-5804,ADDR083488,2022-12-01,true
471-27-9784,ADDR083489,2024-01-10,true
682-82-8803,ADDR083490,2024-09-02,true
556-47-3902,ADDR083491,2022-02-28,true
766-54-1744,ADDR083492,2023-02-25,true
502-51-2854,ADDR083493,2022-02-09,true
744-43-3441,ADDR083494,2024-04-29,true
376-41-9325,ADDR083495,2024-02-09,true
436-19-6590,ADDR083496,2023-08-28,true
543-43-8098,ADDR083497,2023-04-27,true
850-22-1075,ADDR083498,2023-03-21,true
206-25-2015,ADDR083499,2024-08-27,true
906-22-4005,ADDR083500,2022-04-04,true
227-74-2442,ADDR083501,2024-07-10,true
122-31-5060,ADDR083502,2023-12-30,true
204-21-1493,ADDR083503,2023-12-01,true
447-91-3677,ADDR083504,2022-07-03,true
309-69-7066,ADDR083505,2023-02-01,true
865-76-9494,ADDR083506,2024-08-07,true
949-58-5251,ADDR083507,2024-12-12,true
348-76-4325,ADDR083508,2022-12-28,true
509-40-2597,ADDR083509,2023-06-15,true
401-90-6657,ADDR083510,2024-04-01,true
797-57-1256,ADDR083511,2022-10-16,true
781-24-1843,ADDR083512,2022-08-14,true
823-51-9461,ADDR083513,2022-08-07,true
658-78-4725,ADDR083514,2024-03-03,true
158-13-5960,ADDR083515,2023-10-13,true
971-87-9329,ADDR083516,2023-09-20,true
746-41-3354,ADDR083517,2024-12-28,true
374-48-8746,ADDR083518,2023-03-14,true
939-56-5764,ADDR083519,2023-04-22,true
746-51-3876,ADDR083520,2024-12-28,true
498-64-4992,ADDR083521,2022-01-30,true
967-84-6784,ADDR083522,2024-08-04,true
165-55-5496,ADDR083523,2023-10-17,true
368-20-7884,ADDR083524,2023-11-16,true
716-88-7562,ADDR083525,2023-11-10,true
796-72-2343,ADDR083526,2022-10-19,true
860-57-8769,ADDR083527,2023-08-26,true
204-80-4126,ADDR083528,2022-10-25,true
391-10-5299,ADDR083529,2023-11-15,true
534-57-5401,ADDR083530,2024-02-17,true
228-89-2994,ADDR083531,2023-01-22,true
126-91-3126,ADDR083532,2024-03-22,true
361-96-6780,ADDR083533,2022-04-26,true
412-18-5356,ADDR083534,2023-10-22,true
183-88-9866,ADDR083535,2023-04-09,true
526-62-4076,ADDR083536,2022-02-26,true
323-69-2787,ADDR083537,2022-11-24,true
156-56-3763,ADDR083538,2024-08-13,true
508-85-5549,ADDR083539,2024-01-07,true
290-87-6444,ADDR083540,2024-03-26,true
664-19-1803,ADDR083541,2024-05-14,true
301-34-1157,ADDR083542,2023-11-21,true
905-58-9697,ADDR083543,2024-12-22,true
452-64-7014,ADDR083544,2022-05-22,true
778-40-7210,ADDR083545,2022-06-28,true
997-44-5650,ADDR083546,2023-12-04,true
936-92-7534,ADDR083547,2024-09-08,true
912-35-4435,ADDR083548,2024-01-13,true
538-15-6137,ADDR083549,2023-01-21,true
392-13-7280,ADDR083550,2022-11-27,true
266-42-2502,ADDR083551,2022-02-26,true
698-19-8771,ADDR083552,2024-12-13,true
668-53-7014,ADDR083553,2023-01-02,true
797-78-4936,ADDR083554,2024-11-03,true
248-25-1628,ADDR083555,2023-10-23,true
706-34-2183,ADDR083556,2023-03-19,true
657-95-4622,ADDR083557,2024-10-10,true
844-53-2659,ADDR083558,2024-07-30,true
172-68-5362,ADDR083559,2022-10-06,true
415-95-1050,ADDR083560,2023-02-06,true
703-80-9463,ADDR083561,2023-10-28,true
644-53-9721,ADDR083562,2024-01-26,true
516-56-9837,ADDR083563,2023-02-04,true
347-44-5078,ADDR083564,2024-06-17,true
742-33-4749,ADDR083565,2023-08-14,true
556-93-7129,ADDR083566,2024-06-23,true
546-27-4092,ADDR083567,2023-06-21,true
448-68-7142,ADDR083568,2022-01-30,true
926-24-8929,ADDR083569,2022-10-29,true
882-52-8262,ADDR083570,2024-06-02,true
923-41-7574,ADDR083571,2022-10-06,true
660-90-2702,ADDR083572,2022-10-27,true
494-31-5807,ADDR083573,2023-12-10,true
695-93-2273,ADDR083574,2023-06-10,true
159-68-3831,ADDR083575,2022-01-12,true
102-83-9258,ADDR083576,2024-12-06,true
